customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,call_duration_sec,wait_time_sec,customer_text,issue_category,repeat_contacts_7d,billing_issue_flag,usage_change_score,label
4950-HKQTE,True,False,False,False,22,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,0,292,13,"(대기 13초, 대구 수성구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: 모바일세이브 5G 쓰고 있는데 이번 달 청구가 26원으로 평소보다 많이 나왔어요. 결제는 'Mailed check'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 일부 부가서비스가 활성화되어 있었습니다. 즉시 해지 처리하고 이번 달분에 대해 1000원 조정 가능 여부를 확인하겠습니다.
상담사: 고객님은 22개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-798592입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,1,False,0.532,1
6786-OBWQR,True,False,True,True,5,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,0,364,12,"(대기 12초, 광주 북구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 AI 스피커 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 2일 후입니다.
상담사: 고객님은 5개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-915195입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,0,False,0.679,0
2684-EIWEO,True,True,False,False,30,True,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,1,474,31,"(대기 31초, 서울 강서구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 UHD 셋톱박스 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 30개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-313496입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",품질,4,False,0.426,0
2753-JMMCV,False,False,False,False,65,True,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,0,292,34,"(대기 34초, 대구 수성구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: 기가프리미엄 1G 쓰고 있는데 이번 달 청구가 74원으로 평소보다 많이 나왔어요. 결제는 'Credit card (automatic)'로 자동이체 중입니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 20% 절감 예상입니다.
상담사: 고객님은 65개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-380006입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,1,False,0.526,1
6439-GTPCA,True,False,False,False,45,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,1,227,35,"(대기 35초, 서울 송파구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 UHD 셋톱박스 사용 중이고, 원격 지원도 받았어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 45개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-657711입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",품질,0,False,0.341,0
6621-YOBKI,False,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,92.75,0,393,21,"(대기 21초, 인천 연수구 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: 지금은 인터넷이 완전히 안 됩니다. 재부팅도 했고 케이블도 확인했어요. 업무가 막혔습니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 현재 지역 장애 여부와 회선 상태를 우선 점검하겠습니다. 장애가 확인되면 임시 우회 조치와 복구 예정 시간을 바로 안내드리겠습니다.
상담사: 장애 복구 예상 시간은 6시간 내로 안내됩니다. 불편 보상은 규정에 따라 자동 적용됩니다.
상담사: 고객님은 5개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-140570입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",장애,1,False,0.65,1
1216-JWVUX,False,False,True,True,25,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,0,239,33,"(대기 33초, 세종시 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: 기업용 프리미엄 쓰고 있는데 이번 달 청구가 75원으로 평소보다 많이 나왔어요. 결제는 'Electronic check'로 자동이체 중입니다.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 12% 절감 예상입니다.
상담사: 고객님은 25개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-948229입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",요금,0,True,0.457,1
7564-GHCVB,True,False,True,True,72,True,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,5730.7,0,324,48,"(대기 48초, 서울 강서구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: Two year로 이용 중인데 품질이 안정적이지 않아서 해지를 생각하고 있습니다. 약정/위약금이 궁금합니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 해지 사유를 여쭤봐도 될까요? 불편 사항을 먼저 해결해드릴 수 있는지 검토하겠습니다. 해지 전 혜택/요금 조정, 품질 점검 등 가능한 대안을 안내드리겠습니다.
상담사: 원하시면 즉시 해지 접수 가능하며, 위약금은 1000원으로 예상됩니다. 대안을 함께 검토해 보시겠어요?
상담사: 고객님은 72개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-786914입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",해지,2,False,0.693,0
1173-NOEYG,True,False,True,False,27,True,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,0,338,15,"(대기 15초, 울산 남구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: 기가프리미엄 1G 쓰고 있는데 이번 달 청구가 90원으로 평소보다 많이 나왔어요. 결제는 'Bank transfer (automatic)'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 5% 절감 예상입니다.
상담사: 고객님은 27개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-954607입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",요금,0,False,0.684,1
7595-EHCDL,False,False,True,True,32,False,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.6,1653.45,0,303,29,"(대기 29초, 서울 송파구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: DSL인데 회의 중 끊김이 심합니다. 집에서는 기가 와이파이 홈 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 32개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-790770입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,1,False,0.671,0
6647-ZEDXT,True,False,False,False,30,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.45,3327.05,0,400,65,"(대기 65초, 인천 연수구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 기가 와이파이 홈 사용 중이고, 원격 지원도 받았어요.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 2일 후입니다.
상담사: 고객님은 30개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-642397입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,0,False,0.982,0
2521-NPUZR,False,False,True,False,70,True,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,0,354,12,"(대기 12초, 인천 연수구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 기가 공유기 사용 중이고, 원격 지원도 받았어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 3일 후입니다.
상담사: 고객님은 70개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-463582입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,2,False,0.921,0
1307-TVUFB,False,True,False,False,42,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,3344.1,0,318,13,"(대기 13초, 서울 송파구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Month-to-month로 이용 중인데 품질이 안정적이지 않아서 해지를 생각하고 있습니다. 약정/위약금이 궁금합니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 해지 사유를 여쭤봐도 될까요? 불편 사항을 먼저 해결해드릴 수 있는지 검토하겠습니다. 해지 전 혜택/요금 조정, 품질 점검 등 가능한 대안을 안내드리겠습니다.
상담사: 원하시면 즉시 해지 접수 가능하며, 위약금은 1000원으로 예상됩니다. 대안을 함께 검토해 보시겠어요?
상담사: 고객님은 42개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-877803입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",해지,1,False,0.668,0
